ds,yhat,yhat_lower,yhat_upper
2013-02-23,2.2837575968804074,-0.2042426190159572,4.845990723750754
2013-02-24,0.5849173988349361,-1.8695990926765964,3.1497916753199613
2013-02-25,1.9126162729977034,-0.64593450315029,4.622200331581682
2013-02-26,2.7592176227632486,0.022782184308247428,5.289057031360118
2013-02-27,2.432741153573944,-0.32139163975883833,4.897174667149488
2013-02-28,1.5787681300077998,-1.0090134193817877,3.9225530229863774
2013-03-01,2.74942916892173,0.058551967065997156,5.312700036593955
2013-03-02,2.292612140915475,-0.10798618596629012,4.9954383213028795
2013-03-03,0.5937719428686674,-2.1953435566729866,3.2871792133388156
2013-03-04,1.921470817034286,-0.6218030411837653,4.686959140817108
2013-03-05,2.768072166797905,-0.12941845994669796,5.424450698780499
2013-03-06,2.4415956975562296,-0.061601624668963136,4.940434918721328
2013-03-07,1.5876226739403556,-0.946858268640769,4.165149315857073
2013-03-08,2.7582837128069913,0.35323149151657873,5.371892977742598
2013-03-09,2.3014666847545344,-0.30674498175358406,4.692258121709724
2013-03-10,0.602626486654187,-1.9607395634468399,3.1644835368137025
2013-03-11,1.9303253607700759,-0.6694987289858986,4.494366192718896
2013-03-12,2.776926710483141,0.2563441417467444,5.416566266492881
2013-03-13,2.450450241243697,-0.19472889450570768,5.0389623832245105
2013-03-14,1.5964772176261626,-1.0175926265272663,4.3406785702878405
2013-03-15,2.767138256490136,0.329515411509933,5.429637892894108
2013-03-16,2.3103212284387746,-0.22763925822792497,4.824167432245226
2013-03-17,0.6114810303371239,-1.8311068378579718,3.1749621921974183
2013-03-18,1.9391799044521703,-0.670480841281405,4.5113384810838815
2013-03-19,2.7857812541676443,0.032151732969832494,5.462577461734641
2013-03-20,2.459304784927506,-0.09113123143090424,4.998351100175364
2013-03-21,1.6053317611951432,-1.2189964852328579,4.2145073611447526
2013-03-22,2.7759927999467555,0.2728467832003226,5.401073549879989
2013-03-23,2.3191757717806873,-0.38040944447604824,4.905268693720591
2013-03-24,0.6203355735630889,-1.9059427245536822,3.070015111974981
2013-03-25,1.9480344475627471,-0.5540629203883469,4.40773817805839
2013-03-26,2.794635797161443,0.25622123441950456,5.3439002203045565
2013-03-27,2.468159327804999,-0.05108237523319789,4.941639273609046
2013-03-28,1.6141863040762718,-0.8422048116499901,4.27763310151544
2013-03-29,2.7848473428260307,0.0885971287908053,5.267798689838257
2013-03-30,2.32803031465678,-0.30692768533314435,4.944814401225402
2013-03-31,0.6291901164410834,-2.0160741802670286,2.981819818450205
2013-04-01,1.956888990442303,-0.48542585373378794,4.707787479678909
2013-04-02,2.8034903400401503,0.08393162218227393,5.440319368240745
2013-04-03,2.477013870685123,-0.17096355486487103,4.962884063775038
2013-04-04,1.6230408469529254,-0.822208163127116,4.299702808556456
2013-04-05,2.793701885704784,0.20215894687263417,5.410652710442671
2013-04-06,2.3368848580011816,-0.1798435029172367,4.823450465032731
2013-04-07,0.6380446602520355,-1.8719805666741878,3.1423639817797886
2013-04-08,1.9657435347225856,-0.728370024353121,4.691462441512395
2013-04-09,2.812344884784676,0.1300639976071325,5.568056564223681
2013-04-10,2.4858684158960362,-0.028251467126962606,5.091040677106643
2013-04-11,1.6318953926312878,-0.8735456065972459,4.131329626455468
2013-04-12,2.802556431847485,0.09341372725626518,5.292160225150693
2013-04-13,2.3457394041426247,-0.24306526373565773,4.77429145938792
2013-04-14,0.646899206396413,-2.022709859199674,3.1347541926189244
2013-04-15,1.9745980808637138,-0.8048669470093087,4.505742068171176
2013-04-16,2.8211994309287345,0.22903283741022537,5.38198164868675
2013-04-17,2.49472296203888,-0.22642640540579506,4.952917303584428
2013-04-18,1.640749938776129,-0.8016443262076137,4.095690886941915
2013-04-19,2.8114109779882606,0.12207217186661423,5.538758340374609
2013-04-20,2.354593950290967,-0.1496945432008031,4.855176534994269
2013-04-21,0.6557537523973289,-2.0009276789117,3.3363094105171487
2013-04-22,1.9834526267185262,-0.5215023429332916,4.7217384417893005
2013-04-23,2.8300539766413824,0.1871170406794778,5.462165496321592
2013-04-24,2.503577507607537,0.058368455838890936,5.004873374127303
2013-04-25,1.6496044842007542,-0.7337746384068157,4.24216989194501
2013-04-26,2.8202655232714697,0.08755347895159968,5.2373927209343405
2013-04-27,2.3634484954257866,-0.20127608039802838,4.994788369645279
2013-04-28,0.6646082975340506,-1.8648726623724923,3.237517141536141
2013-04-29,1.9923071718568086,-0.8721112160730662,4.854916382898921
2013-04-30,2.8389085217787207,0.28581811516915606,5.359160871823237
2013-05-01,2.5124320527453614,0.1104918558569097,5.1276795490718206
2013-05-02,1.6584590293373336,-0.8366349728846735,4.372840966231687
2013-05-03,2.8291200684089506,0.4045812971264099,5.406107998933685
2013-05-04,2.372303040560606,-0.14284581342395786,4.940297843266961
2013-05-05,0.6734628426721467,-1.8718818172170697,3.0960165206561885
2013-05-06,2.0011617169919593,-0.5428526824255606,4.436165972458376
2013-05-07,2.8477630663228264,0.10833825330224495,5.417431970742139
2013-05-08,2.52128659669595,-0.23103750540958504,5.184600893148321
2013-05-09,1.6673135726960038,-1.1282815231774483,4.1172487996387215
2013-05-10,2.83797461117504,0.044032157304738764,5.5065967898278885
2013-05-11,2.3811575827356792,-0.306372416099729,4.887241302467392
2013-05-12,0.6823173842485513,-1.8860651524952967,3.3414612112138924
2013-05-13,2.010016257977583,-0.53423435919347,4.688497483102501
2013-05-14,2.856617607307169,0.18396217136053516,5.42184759563355
2013-05-15,2.5301411376798923,-0.2675722379857973,5.202277348817683
2013-05-16,1.67616811367808,-0.8813367034422808,4.335733194444222
2013-05-17,2.846829152157813,0.3644747941774436,5.456670157684557
2013-05-18,2.3900121237171943,-0.19958555438879455,5.157368741343524
2013-05-19,0.6911719252333428,-1.900671176744771,3.235218164049512
2013-05-20,2.0188707989632073,-0.5373716029437462,4.419870121949692
2013-05-21,2.8654721482912993,0.3786875230358408,5.5058058480400005
2013-05-22,2.5389956786644126,-0.038448062753985206,5.1110436579005185
2013-05-23,1.6850226547448264,-1.0162908375527784,4.164423739019403
2013-05-24,2.855683693302379,0.25661351203219873,5.393576489649483
2013-05-25,2.398866664941125,-0.07031680507051613,4.944179290913571
2013-05-26,0.7000264665371982,-1.6118699841871829,3.411698239783616
2013-05-27,2.0277253403453823,-0.6901873946767215,4.416876125453257
2013-05-28,2.8743266897562902,0.25735400041659134,5.411820237180781
2013-05-29,2.5478502202097197,-0.0452065927055335,5.117626665215338
2013-05-30,1.6938771962894665,-0.8812281754932315,4.261837186034164
2013-05-31,2.8645382348479203,0.22817843469777063,5.289486294994534
2013-06-01,2.407721206484005,-0.21610626316983078,4.916726598762082
2013-06-02,0.7088810080843859,-1.7687327161265691,3.460072639446708
2013-06-03,2.0365798818930165,-0.43949602625304224,4.561520945088037
2013-06-04,2.883181231301997,0.4726540731612313,5.407002152252637
2013-06-05,2.556704761755605,0.019361380279975755,5.277007786086197
2013-06-06,1.7027317378357445,-0.903736506338696,4.428084643762043
2013-06-07,2.8733927272100632,0.29866663929603066,5.2718977725569625
2013-06-08,2.4165756496641135,-0.29490237902414346,4.893773827255406
2013-06-09,0.7177354020787827,-1.8271432036081863,3.3438098012919104
2013-06-10,2.045434226703679,-0.5412661374720872,4.605303286237727
2013-06-11,2.8920355269281046,0.34046628392394557,5.475685178696052
2013-06-12,2.5655590082000237,0.062275350204527645,5.106412927363508
2013-06-13,1.711585935091745,-0.9988335096486946,4.384709701883922
2013-06-14,2.882246924466239,0.2467479892291342,5.472950165120512
2013-06-15,2.4254298469213844,-0.19834967837965436,5.07119804122955
2013-06-16,0.7265895993347506,-1.9252909715943365,3.2568723079157524
2013-06-17,2.0542884239632277,-0.6185488277242954,4.542579366374448
2013-06-18,2.900889724185639,0.3438471488934578,5.401451979309244
2013-06-19,2.5744132054568643,-0.1281356528633063,5.044347828304321
2013-06-20,1.7204401323489449,-0.8448189799259207,4.229145019165128
2013-06-21,2.8911011217262654,0.2352808282139949,5.687553201917527
2013-06-22,2.434284044183724,-0.07361978910628873,5.0161986168681185
2013-06-23,0.7354437960272568,-1.9236523646717472,3.4908109007694037
2013-06-24,2.06314262008387,-0.6312572680655913,4.709066920425826
2013-06-25,2.909743919742392,0.2993265333529832,5.434266055360863
2013-06-26,2.583267400444737,-0.09022452465748265,5.215868000086836
2013-06-27,1.7292943267732117,-0.7544838193380747,4.311923025268496
2013-06-28,2.8999553155809155,0.3428379858212799,5.43854178299237
2013-06-29,2.4431382374717083,-0.1339358850567916,4.975733348485029
2013-06-30,0.7442979893139061,-1.6824168414018714,3.3270568129042886
2013-07-01,2.0719968133720807,-0.5740154596027459,4.6165862817401715
2013-07-02,2.9185981130297547,0.21519320624675445,5.418757884605728
2013-07-03,2.5921215937308846,-0.1716721687595452,5.039042997347162
2013-07-04,1.73814852005852,-0.9142780856769336,4.330230699574886
2013-07-05,2.908809508868846,0.43778617924650615,5.343305579639098
2013-07-06,2.4519924307582865,-0.06965686829010213,5.145456371910151
2013-07-07,0.7531521826005558,-1.9707097402505793,3.3836866308251627
2013-07-08,2.080851006661582,-0.6041258595222093,4.675781451563121
2013-07-09,2.9274523062120514,0.572852697978081,5.556070290512389
2013-07-10,2.600975786811795,-0.023421861466029037,4.914379842416785
2013-07-11,1.7470027130333214,-0.7409774139090445,4.344105537226709
2013-07-12,2.9176637017403877,0.43746361182313653,5.406503900747545
2013-07-13,2.4608466235207938,-0.19165554677755553,5.0904270078704155
2013-07-14,0.7620063752605173,-1.6979724585145826,3.4531064455662377
2013-07-15,2.0897051992148787,-0.5024657718136026,4.464563699255212
2013-07-16,2.9363064987682774,0.14547153157480563,5.448486608312941
2013-07-17,2.6098299793668067,-0.02689285982360835,5.300935741086534
2013-07-18,1.7558569055903308,-0.8839924897372815,4.495699645783539
2013-07-19,2.9265178942947356,0.4863872830494952,5.543939168025234
2013-07-20,2.4697008160813048,-0.20128570390295888,5.057804174923687
2013-07-21,0.7708605678184368,-1.8424577827161552,3.336215875722297
2013-07-22,2.0985593917725986,-0.5944162627207907,4.672498206913499
2013-07-23,2.945160691324716,0.28962561844616097,5.373506287218987
2013-07-24,2.618684171667438,-0.20887029235830012,5.117723719824892
2013-07-25,1.7647110976365266,-0.9429431971733611,4.349803119164305
2013-07-26,2.935372086080055,0.28511780706345324,5.459033267215872
2013-07-27,2.4785550076132896,-0.17194994486875148,5.085750379427882
2013-07-28,0.7797147590969173,-1.798269659262335,3.220986477143061
2013-07-29,2.1074135827978786,-0.5251581474696191,4.829129537670952
2013-07-30,2.954014882093308,0.2523855158349122,5.7838585024497355
2013-07-31,2.6275383624362085,0.13862327070147484,5.3210565837753405
2013-08-01,1.7735652884028525,-0.7838389871975832,4.370466877612597
2013-08-02,2.9442262768504066,0.4351259442954634,5.681989095202217
2013-08-03,2.487409198380885,-0.12886710274828295,5.1192217168075995
2013-08-04,0.7885689498659587,-1.8539035167771303,3.4464295141968835
2013-08-05,2.116267773560196,-0.37932050872003,4.690052114611785
2013-08-06,2.9628690728613796,0.38074323748375377,5.529524518410842
2013-08-07,2.6363925532044004,0.052984473170188194,5.237144434091964
2013-08-08,1.7824194791720156,-0.6932111624622466,4.28284682806445
2013-08-09,2.9530804673496815,0.5798060331479837,5.4948561704822145
2013-08-10,2.4962633886063275,0.009310899041780884,4.990447517548574
2013-08-11,0.7974231398200538,-1.7658887395527074,3.546568870552112
2013-08-12,2.1251219632457627,-0.43870864774023977,4.64498280638398
2013-08-13,2.9717232622743768,0.42694061995807897,5.390105123033029
2013-08-14,2.645246742345106,0.04699694340374299,5.411421650523987
2013-08-15,1.7912736680420034,-0.9693240831353009,4.057895864430029
2013-08-16,2.9619346562191677,0.3945605550254812,5.732881289436725
2013-08-17,2.505117577479624,0.09751946141762946,5.078690343337277
2013-08-18,0.8062773286915585,-1.7371635445998093,3.269136629939507
2013-08-19,2.1339761521180995,-0.3783522252348077,4.770988422312301
2013-08-20,2.98057745114522,0.3526785418347751,5.49152328755749
2013-08-21,2.6541009312147343,0.06117454552451432,5.301157950201494
2013-08-22,1.8001278569145094,-0.7507643547605952,4.382436928924454
2013-08-23,2.9707888450900573,0.37797220482496263,5.515499947623303
2013-08-24,2.513971766347852,-0.2422588414307813,5.140240956456059
2013-08-25,0.8151315176158216,-1.8961266539312747,3.3722981009294535
2013-08-26,2.1428303410980574,-0.40485842250973475,4.732309798445587
2013-08-27,2.9894316401781538,0.3278929069593902,5.4675672087373055
2013-08-28,2.662955120303527,-0.026221795434417817,5.175946163444294
2013-08-29,1.8089820460551627,-0.9963609160988973,4.45727185447644
2013-08-30,2.9796430342857443,0.49243472305660635,5.55089710257621
2013-08-31,2.5228259555950117,0.07741400273498046,5.049810777875046
2013-09-01,0.8239857068648837,-1.7867309750264342,3.394381110639963
2013-09-02,2.151684530346193,-0.5059925649997916,4.8158791290777065
2013-09-03,2.9982858294281405,0.33462296772448935,5.509637350506217
2013-09-04,2.671809309553114,-0.010892053813288668,5.373699327657623
2013-09-05,1.8178362353057207,-1.048091689131254,4.3668491542938295
2013-09-06,2.988497223537491,0.5197337439786208,5.645869832755787
2013-09-07,2.53168014484724,0.1183498000729404,5.155320284430707
2013-09-08,0.8328398961160095,-1.9159314783180195,3.3600439518627936
2013-09-09,2.1605387193851935,-0.44915426561673766,4.889479145995914
2013-09-10,3.0071400182548813,0.40492093823227376,5.525874113998704
2013-09-11,2.6806634981678314,-0.12953516915916558,5.1940438653909
2013-09-12,1.8266904237069486,-0.7512880346146659,4.489222807128235
2013-09-13,2.997351411725867,0.3805486520397624,5.4070390536436035
2013-09-14,2.540534332826492,-0.14745925554222322,5.113766525554249
2013-09-15,0.8416940838837101,-1.783910850395074,3.5476100683470104
2013-09-16,2.1693929071550997,-0.542180941411031,4.7619827090356805
2013-09-17,3.015994206023295,0.35259148184512834,5.633588802929676
2013-09-18,2.6895176859392653,0.10063321297357862,5.242866587219281
2013-09-19,1.8355446114761442,-0.6988653748316751,4.430986947274135
2013-09-20,3.0062055994962518,0.6498387947092248,5.440837377892679
2013-09-21,2.5493885205941207,0.07382004577637498,5.068273415373621
2013-09-22,0.8505482716514097,-1.6546852760260458,3.471940263087155
2013-09-23,2.178247094920583,-0.1819438039182884,4.781622948427678
2013-09-24,3.02484839379161,0.4108170264608882,5.64328801506708
2013-09-25,2.6983718738590645,0.11125660778276705,5.384340237484376
2013-09-26,1.8443987995525952,-0.7785899356122702,4.425585072777291
2013-09-27,3.015059787725593,0.5941733895556723,5.589274986142592
2013-09-28,2.5582427089744284,-0.15140594505781557,5.1379791768237535
2013-09-29,0.8594024601896537,-1.6860681629222862,3.6599224070407885
2013-09-30,2.187101283612255,-0.39138420423201126,4.816522413255085
2013-10-01,3.033702582635417,0.6750322815204715,5.534756132209257
2013-10-02,2.707226062702684,0.4827284863179174,5.321867883946268
2013-10-03,1.8532529883971853,-0.8071743730769726,4.595874242207776
2013-10-04,3.0239139765699683,0.37598459372469556,5.541619363782281
2013-10-05,2.567096897825758,0.059178407001053916,5.2529949449651365
2013-10-06,0.8682566490313741,-1.8748188713623115,3.4401308423795323
2013-10-07,2.195955472457556,-0.4439093394835596,4.726143966315912
2013-10-08,3.0425567714794366,0.4300905422662271,5.634277559389333
2013-10-09,2.7160802515489344,0.0904475609002623,5.112891842740583
2013-10-10,1.8621071772389381,-0.8338470132337846,4.487278407147881
2013-10-11,3.0327681653724827,0.41639995544894653,5.778042372827847
2013-10-12,2.5759510865842725,-0.04865185694562346,5.03324067196543
2013-10-13,0.8771108377518269,-1.8881637610764137,3.502267635048883
2013-10-14,2.204809661137502,-0.20098890803637903,4.864540996598281
2013-10-15,3.0514109601160304,0.4172694937316084,5.649064080987426
2013-10-16,2.724934440143496,-0.015334370392985876,5.358551926944271
2013-10-17,1.8709613657957975,-0.6827077536829768,4.4751017559797495
2013-10-18,3.041622353926967,0.48769883872348296,5.631498280532923
2013-10-19,2.5848052751397574,0.03615467188472421,5.144796303823194
2013-10-20,0.8859650263079581,-1.870653841811762,3.618235767392015
2013-10-21,2.213663849689011,-0.3152267613744718,4.773264662045662
2013-10-22,3.0602651486703714,0.45499043956662133,5.535267135164701
2013-10-23,2.733788628697746,0.41410399453910585,5.315264113158009
2013-10-24,1.8798155543493797,-0.729126177692407,4.469715798494814
2013-10-25,3.050476542481451,0.30357217400609626,5.805066110103705
2013-10-26,2.593659464057045,0.1043721230423195,5.186270863916121
2013-10-27,0.8948192155861383,-1.5012651174854497,3.2749569942168986
2013-10-28,2.2225180393322694,-0.47092096297463065,4.821636082512517
2013-10-29,3.0691193386739313,0.3188926789253032,5.581162513455773
2013-10-30,2.74264281906108,0.189298112520613,5.341971431190489
2013-10-31,1.8886697450751282,-0.7646683269065175,4.583867110645285
2013-11-01,3.05933073356872,0.4669019447661668,5.832170894034489
2013-11-02,2.602513655146291,0.06308004390913842,5.149193364725827
2013-11-03,0.903673406676829,-1.6907690636042263,3.481797970531622
2013-11-04,2.2313722304231476,-0.5025924159220402,4.9030798738702535
2013-11-05,3.0779735297636517,0.21427740942008183,5.746831327835416
2013-11-06,2.751497010153553,0.24535204859030335,5.27190834850606
2013-11-07,1.897523936165941,-0.6482347552352427,4.517276835140957
2013-11-08,3.0681849246587953,0.615558107018267,5.728133028474343
2013-11-09,2.6113678462355367,0.025027409269769024,5.015793345779092
2013-11-10,0.9125275977647715,-1.589585790414264,3.5054461290669727
2013-11-11,2.240226421438324,-0.423400547949913,4.74502237750668
2013-11-12,3.0868277207098345,0.4746332578080221,5.740515276467621
2013-11-13,2.7603512010265963,0.2160395174572303,5.47871248878369
2013-11-14,1.9063781269674194,-0.6843464554220986,4.545296841533019
2013-11-15,3.077039115391177,0.6785275094831916,5.62341183349048
2013-11-16,2.620222036896476,0.04654458265047027,5.230944867652853
2013-11-17,0.9213817883530269,-1.6706610351135711,3.473073225893476
2013-11-18,2.2490806120232465,-0.35051135350588153,4.944265841375326
2013-11-19,3.0956819112966083,0.4384665472161784,5.847726418055523
2013-11-20,2.769205391611944,0.15382014662859608,5.444801726410221
2013-11-21,1.9152323175564026,-0.46661023615581226,4.445179113937464
2013-11-22,3.085893305974456,0.7492070831162053,5.599384336259554
2013-11-23,2.629076227480422,0.21583148076914138,5.277633792046155
2013-11-24,0.9302359789388763,-1.8494757541918851,3.45700615569682
2013-11-25,2.257934802610657,-0.33403564040314493,4.859179805640725
2013-11-26,3.1045361018454414,0.25934757812979936,5.747350840311137
2013-11-27,2.778059582124465,0.28825187334043706,5.121758800579497
2013-11-28,1.9240865080277239,-0.706157493403142,4.427884940545329
2013-11-29,3.094747496412075,0.13777320626780806,5.528197555550844
2013-11-30,2.637930417877556,-0.06272366086393934,5.040836191218685
2013-12-01,0.9390901692983529,-1.422211770808641,3.6108490698690616
2013-12-02,2.2667889929314784,-0.03110629044960634,4.90126491251104
2013-12-03,3.1133902921678054,0.5149986197689994,5.528030761034681
2013-12-04,2.7869137724467374,0.3654922682345072,5.33491646333902
2013-12-05,1.9329406983514077,-0.8172461383234914,4.566666114602684
2013-12-06,3.1036016867365066,0.48996629822737603,5.6728246483497164
2013-12-07,2.6467846081974016,0.07548553757784379,5.123575862265596
2013-12-08,0.9479443596211325,-1.5975997401543092,3.5476660625623944
2013-12-09,2.2756431832547874,-0.19736998932814845,4.842956840253831
2013-12-10,3.122244482490266,0.44886673920758086,5.738541779960001
2013-12-11,2.795767962767984,0.2935227639877661,5.348613952093673
2013-12-12,1.9417948890435297,-0.7027811221722997,4.599322630685757
2013-12-13,3.1124558777967186,0.6211628353748282,5.673706996903774
2013-12-14,2.6556387996356974,0.12101020535576826,5.158655711526171
2013-12-15,0.9567985514259794,-1.6357778868701687,3.648261834937593
2013-12-16,2.284497375431326,-0.2991878542944475,4.977746393543676
2013-12-17,3.1310986750358283,0.31479428443198265,5.71871094708578
2013-12-18,2.8046221556838744,0.06532892673616703,5.412462811283664
2013-12-19,1.9506490819591926,-0.4976028485346983,4.373510071270077
2013-12-20,3.121310070714768,0.5088631656544129,5.740708875650709
2013-12-21,2.6644929925491603,0.04134719644797992,5.271508493685927
2013-12-22,0.9656527443413452,-1.5731086382124613,3.3072381171068113
2013-12-23,2.2933515683482524,-0.5393825641497298,4.726894230891978
2013-12-24,3.13995286795181,0.7878408920327012,5.747545449301365
2013-12-26,1.9595032748760537,-0.7356995588887753,4.5778896085103
2013-12-27,3.130164263630893,0.6116221508373545,5.819884006502341
2013-12-28,2.6733471854626236,-0.026684594819463125,5.27957974397959
2013-12-29,0.9745069376039068,-1.7001686768860147,3.5652002671901646
2013-12-30,2.302205761951627,-0.21539569283407808,5.0871983728195325
2013-12-31,3.1488070619022586,0.46635155604552486,5.812883417048638
2014-01-01,2.822330542896998,0.3067899536940671,5.318062910922602
2014-01-02,1.968357469516866,-0.6882832039970603,4.562298685845874
2014-01-03,3.139018458617683,0.519852325217252,5.934542947072791
2014-01-04,2.682201380796517,0.061190910537500295,5.357063442204778
2014-01-05,0.9833611329314291,-1.5710836351213486,3.3512668758568904
2014-01-06,2.3110599572827293,-0.2545326089878325,4.897974070597298
2014-01-07,3.1576612572320797,0.3388159891102399,5.459546101487622
2014-01-08,2.831184738225393,0.19554220189998744,5.355619111572556
2014-01-09,1.9772116648444207,-0.7828274066163337,4.531634961566555
2014-01-10,3.147872653945935,0.588143186799097,5.705536728402432
2014-01-11,2.691055576123511,0.2835848957447551,5.548454138475506
2014-01-12,0.9922153282616994,-1.57909731203349,3.414722224988985
2014-01-13,2.3199141524328866,-0.3480033441192631,4.715643699982378
2014-01-14,3.166515452199798,0.5715440169399763,5.870896617684671
2014-01-15,2.840038933014609,0.3242369111726644,5.4314078614086245
2014-01-16,1.9860658594526692,-0.6925762175308475,4.602795792420913
2014-01-17,3.1567268483708624,0.4256450471351901,5.88599797756703
2014-01-18,2.6999097703717316,0.09712279110810036,5.24792913622726
2014-01-19,1.0010695223239772,-1.6579471155299534,3.4833901894275563
2014-01-20,2.3287683464929474,-0.3925624973094612,4.780447321268732
2014-01-21,3.17536964626248,0.6821382259469743,5.881977018034579
2014-01-22,2.8488931270774116,0.33941407534517004,5.668741558799859
2014-01-23,1.9949200535148044,-0.38906396380007185,4.764345714922084
2014-01-24,3.165581042433899,0.4636333101828862,5.770450456706663
2014-01-25,2.7087639644353443,0.05309259422104495,5.2599467211372835
2014-01-26,1.0099237163886612,-1.6817677854435715,3.5553958730569226
2014-01-27,2.3376225405580766,-0.3014873710457904,4.947194272191991
2014-01-28,3.1842238403253735,0.7084362311622031,5.827912642962464
2014-01-29,2.85774732102331,0.2528097760041341,5.810375634006502
2014-01-30,2.003774247348875,-0.6665054063006174,4.5596702562583395
2014-01-31,3.1744352361529047,0.4862518482058033,5.521584661977597
2014-02-01,2.717618158038147,0.13138470583658948,5.312843291893689
2014-02-02,1.0187779098780576,-1.5169273629700397,3.6888808335714884
2014-02-03,2.346476733932809,-0.21748347888577765,5.02453852573761
2014-02-04,3.193078033584619,0.43394113295652725,5.681826943628904
2014-02-05,2.8666015142847865,0.3003463306435557,5.32455458201221
2014-02-06,2.0126284406058548,-0.6158854961741939,4.583441039703688
2014-02-07,3.1832894294100584,0.5722536509634669,5.701606222295554
2014-02-08,2.7264723512963958,0.04859627971491762,5.419288818170605
2014-02-09,1.0276321031350037,-1.6821086602759536,3.6918280612338563
2014-02-10,2.355330927193336,-0.2833393581030973,4.9977735819046405
2014-02-11,3.201932226843131,0.6496225488734966,5.805419753075393
2014-02-12,2.875455707542605,0.006059251869553418,5.405974821723755
2014-02-13,2.021482633864032,-0.5635662697826063,4.58029210111652
2014-02-14,3.1921436226696596,0.44149654291976453,5.655378195396012
2014-02-15,2.7353265445546446,0.04366520010899202,5.251187864702222
2014-02-16,1.0364862963957302,-1.5673800514711678,3.6364845218943533
2014-02-17,2.3641851204494397,-0.1424776963635495,5.109964179730748
2014-02-18,3.2107864201023766,0.5976865840339919,5.7319970351674705
2014-02-19,2.8843099008004236,0.2535708875367056,5.4063176995781435
2014-02-20,2.030336827125487,-0.42097137857571343,4.776081428827444
2014-02-21,3.20099781592541,0.7316714309293875,5.763936019219328
2014-02-22,2.7441807378143,0.2096883430585945,5.278196723881185
2014-02-23,1.0453404896540504,-1.6141566341519555,3.586078677343493
